data,dia_semana,numero_dia_semana,origem,familia_caixa,modelo_caixa,quantidade_caixas,fonte_classificacao,desc_embalagem_original,desc_produto_original
2024-05-10,sexta-feira,4,TREB. MINAS,IFCO,6424,0.1,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2024-05-11,sábado,5,TREB. MINAS,IFCO,6424,0.166666666666667,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2025-03-01,sábado,5,PH UBAJARA,IFCO,6424,0.5,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2025-02-11,terça-feira,1,PH UBAJARA,IFCO,6424,0.5,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2025-02-20,quinta-feira,3,PH UBAJARA,IFCO,6424,0.333333333333333,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2025-03-08,sábado,5,PH UBAJARA,IFCO,6424,0.0333333333333333,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2025-04-28,segunda-feira,0,PH UBAJARA,IFCO,6424,0.3,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-01-27,sexta-feira,4,PH UBAJARA,IFCO,6424,13,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-01-18,quarta-feira,2,PH UBAJARA,IFCO,6424,11,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-01-31,terça-feira,1,PH UBAJARA,IFCO,6424,5,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-01-25,quarta-feira,2,PH UBAJARA,IFCO,6424,13,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-02-01,quarta-feira,2,PH UBAJARA,IFCO,6424,10,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-03-22,quarta-feira,2,PH UBAJARA,IFCO,6424,3,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-03-08,quarta-feira,2,PH UBAJARA,IFCO,6424,9,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-03-29,quarta-feira,2,PH UBAJARA,IFCO,6424,3,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-04-19,quarta-feira,2,TREB. MINAS,IFCO,6424,6,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-04-25,terça-feira,1,TREB. MINAS,IFCO,6424,8,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-01-04,quarta-feira,2,PH UBAJARA,IFCO,6424,12,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-04-12,quarta-feira,2,PH UBAJARA,IFCO,6424,1,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-01-11,quarta-feira,2,PH UBAJARA,IFCO,6424,16,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-02-06,segunda-feira,0,PH UBAJARA,IFCO,6424,3,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-02-15,quarta-feira,2,PH UBAJARA,IFCO,6424,9,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-03-15,quarta-feira,2,PH UBAJARA,IFCO,6424,5,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-04-04,terça-feira,1,PH UBAJARA,IFCO,6424,4,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-02-22,quarta-feira,2,PH UBAJARA,IFCO,6424,8,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-01-25,quarta-feira,2,PH UBAJARA,IFCO,6424,22,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-03-01,quarta-feira,2,PH UBAJARA,IFCO,6424,7,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-05-09,terça-feira,1,TREB. MINAS,IFCO,6424,6,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-06-20,terça-feira,1,PH UBAJARA,IFCO,6424,3,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-05-03,quarta-feira,2,TREB. MINAS,IFCO,6424,7,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-06-06,terça-feira,1,TREB. MINAS,IFCO,6424,2,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-05-24,quarta-feira,2,PH UBAJARA,IFCO,6424,2,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-05-16,terça-feira,1,PH UBAJARA,IFCO,6424,4,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-03-17,sexta-feira,4,TREB. MINAS,IFCO,6424,20,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-01-27,sexta-feira,4,TREB. MINAS,IFCO,6424,16,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-01-06,sexta-feira,4,TREB. MINAS,IFCO,6424,19,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-01-27,sexta-feira,4,TREB. MINAS,IFCO,6424,33,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-04-14,sexta-feira,4,TREB. MINAS,IFCO,6424,26,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-06-13,terça-feira,1,TREB. MINAS,IFCO,6424,24,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-01-06,sexta-feira,4,TREB. MINAS,IFCO,6424,29,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-02-03,sexta-feira,4,TREB. MINAS,IFCO,6424,31,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-02-24,sexta-feira,4,TREB. MINAS,IFCO,6424,33,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-03-11,sábado,5,TREB. MINAS,IFCO,6424,47,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-02-03,sexta-feira,4,TREB. MINAS,IFCO,6424,31,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-03-28,terça-feira,1,TREB. MINAS,IFCO,6424,39,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-02-24,sexta-feira,4,TREB. MINAS,IFCO,6424,26,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-07-22,sábado,5,TREB. MINAS,IFCO,6424,6,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-05-17,quarta-feira,2,TREB. MINAS,IFCO,6424,10,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-03-28,terça-feira,1,TREB. MINAS,IFCO,6424,13,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-06-13,terça-feira,1,TREB. MINAS,IFCO,6424,11,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-05-17,quarta-feira,2,TREB. MINAS,IFCO,6424,28,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-07-05,quarta-feira,2,TREB. MINAS,IFCO,6424,5,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-03-17,sexta-feira,4,TREB. MINAS,IFCO,6424,44,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-05-05,sexta-feira,4,TREB. MINAS,IFCO,6424,42,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-05-27,sábado,5,TREB. MINAS,IFCO,6424,3,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-06-20,terça-feira,1,TREB. MINAS,IFCO,6424,37,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-06-24,sábado,5,TREB. MINAS,IFCO,6424,38,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-07-12,quarta-feira,2,TREB. MINAS,IFCO,6424,3,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2024-08-03,sábado,5,TREB. MINAS,IFCO,6424,5,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2024-08-10,sábado,5,TREB. MINAS,IFCO,6424,5,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-01-17,terça-feira,1,PH UBAJARA,IFCO,6424,18,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-01-24,terça-feira,1,PH UBAJARA,IFCO,6424,12,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-02-07,terça-feira,1,PH UBAJARA,IFCO,6424,3,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-03-07,terça-feira,1,PH UBAJARA,IFCO,6424,15,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-03-21,terça-feira,1,PH UBAJARA,IFCO,6424,18,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-04-03,segunda-feira,0,PH UBAJARA,IFCO,6424,3,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-03-28,terça-feira,1,PH UBAJARA,IFCO,6424,6,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-04-20,quinta-feira,3,TREB. MINAS,IFCO,6424,10,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-01-10,terça-feira,1,PH UBAJARA,IFCO,6424,15,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-01-31,terça-feira,1,PH UBAJARA,IFCO,6424,14,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-01-31,terça-feira,1,PH UBAJARA,IFCO,6424,56,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-02-14,terça-feira,1,PH UBAJARA,IFCO,6424,15,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-03-15,quarta-feira,2,PH UBAJARA,IFCO,6424,17,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-04-28,sexta-feira,4,TREB. MINAS,IFCO,6424,15,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-01-03,terça-feira,1,PH UBAJARA,IFCO,6424,17,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-04-11,terça-feira,1,TREB. MINAS,IFCO,6424,16,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-02-21,terça-feira,1,PH UBAJARA,IFCO,6424,5,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-02-28,terça-feira,1,PH UBAJARA,IFCO,6424,19,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-05-27,sábado,5,PH UBAJARA,IFCO,6424,14,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-07-01,sábado,5,PH UBAJARA,IFCO,6424,4,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-08-08,terça-feira,1,TREB. MINAS,IFCO,6424,20,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-05-19,sexta-feira,4,TREB. MINAS,IFCO,6424,16,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-06-16,sexta-feira,4,TREB. MINAS,IFCO,6424,12,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-08-08,terça-feira,1,TREB. MINAS,IFCO,6424,14,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-06-09,sexta-feira,4,TREB. MINAS,IFCO,6424,12,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-08-19,sábado,5,TREB. MINAS,IFCO,6424,8,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-07-22,sábado,5,PH UBAJARA,IFCO,6424,14,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-08-04,sexta-feira,4,TREB. MINAS,IFCO,6424,12,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-07-07,sexta-feira,4,TREB. MINAS,IFCO,6424,11,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-05-05,sexta-feira,4,TREB. MINAS,IFCO,6424,21,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-05-12,sexta-feira,4,TREB. MINAS,IFCO,6424,12,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-06-24,sábado,5,PH UBAJARA,IFCO,6424,11,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-07-14,sexta-feira,4,TREB. MINAS,IFCO,6424,12,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-06-02,sexta-feira,4,PH UBAJARA,IFCO,6424,13,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-07-28,sexta-feira,4,TREB. MINAS,IFCO,6424,14,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-02-23,quinta-feira,3,TREB. MINAS,IFCO,6424,14,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-04-18,terça-feira,1,TREB. MINAS,IFCO,6424,9,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-02-16,quinta-feira,3,TREB. MINAS,IFCO,6424,14,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-04-03,segunda-feira,0,TREB. MINAS,IFCO,6424,10,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-03-13,segunda-feira,0,TREB. MINAS,IFCO,6424,11,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-06-21,quarta-feira,2,TREB. MINAS,IFCO,6424,11,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-06-06,terça-feira,1,TREB. MINAS,IFCO,6424,12,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-08-08,terça-feira,1,TREB. MINAS,IFCO,6424,12,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-05-17,quarta-feira,2,TREB. MINAS,IFCO,6424,10,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-08-29,terça-feira,1,TREB. MINAS,IFCO,6424,12,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-07-15,sábado,5,TREB. MINAS,IFCO,6424,10,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-10-04,quarta-feira,2,TREB. MINAS,IFCO,6424,10,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2024-07-09,terça-feira,1,TREB. MINAS,IFCO,6424,30,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2024-10-01,terça-feira,1,TREB. MINAS,IFCO,6424,30,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2025-09-13,sábado,5,TREB. MINAS,IFCO,6424,40,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2025-10-22,quarta-feira,2,TREB. MINAS,IFCO,6424,30,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2024-08-06,terça-feira,1,TREB. MINAS,IFCO,6424,30,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2024-06-24,segunda-feira,0,TREB. MINAS,IFCO,6424,40,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2025-08-21,quinta-feira,3,TREB. MINAS,IFCO,6424,13,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2025-09-24,quarta-feira,2,TREB. MINAS,IFCO,6424,40,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2025-09-06,sábado,5,TREB. MINAS,IFCO,6424,13,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2024-09-14,sábado,5,TREB. MINAS,IFCO,6424,30,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2025-10-08,quarta-feira,2,TREB. MINAS,IFCO,6424,30,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2025-11-15,sábado,5,TREB. MINAS,IFCO,6424,50,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-01-03,terça-feira,1,PH UBAJARA,IFCO,6424,7,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-02-09,quinta-feira,3,PH UBAJARA,IFCO,6424,13,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-03-06,segunda-feira,0,PH UBAJARA,IFCO,6424,4,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-04-05,quarta-feira,2,PH UBAJARA,IFCO,6424,3,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-03-16,quinta-feira,3,PH UBAJARA,IFCO,6424,18,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-04-03,segunda-feira,0,PH UBAJARA,IFCO,6424,12,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-04-25,terça-feira,1,PH UBAJARA,IFCO,6424,10,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-01-26,quinta-feira,3,PH UBAJARA,IFCO,6424,4,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-04-17,segunda-feira,0,PH UBAJARA,IFCO,6424,16,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-03-30,quinta-feira,3,PH UBAJARA,IFCO,6424,1,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-03-02,quinta-feira,3,PH UBAJARA,IFCO,6424,12,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-01-12,quinta-feira,3,PH UBAJARA,IFCO,6424,11,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-08-28,segunda-feira,0,PH UBAJARA,IFCO,6424,2,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-08-01,terça-feira,1,PH UBAJARA,IFCO,6424,10,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-06-23,sexta-feira,4,PH UBAJARA,IFCO,6424,4,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-09-05,terça-feira,1,PH UBAJARA,IFCO,6424,15,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-06-08,quinta-feira,3,PH UBAJARA,IFCO,6424,6,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-09-18,segunda-feira,0,PH UBAJARA,IFCO,6424,16,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-09-25,segunda-feira,0,PH UBAJARA,IFCO,6424,9,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-05-10,quarta-feira,2,PH UBAJARA,IFCO,6424,11,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-06-01,quinta-feira,3,PH UBAJARA,IFCO,6424,1,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-10-25,quarta-feira,2,PH UBAJARA,IFCO,6424,16,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-10-31,terça-feira,1,PH UBAJARA,IFCO,6424,4,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-11-06,segunda-feira,0,PH UBAJARA,IFCO,6424,8,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-08-10,quinta-feira,3,PH UBAJARA,IFCO,6424,21,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-06-01,quinta-feira,3,PH UBAJARA,IFCO,6424,11,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-06-15,quinta-feira,3,PH UBAJARA,IFCO,6424,11,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-05-19,sexta-feira,4,PH UBAJARA,IFCO,6424,18,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-07-20,quinta-feira,3,PH UBAJARA,IFCO,6424,13,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-10-16,segunda-feira,0,PH UBAJARA,IFCO,6424,4,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-11-08,quarta-feira,2,PH UBAJARA,IFCO,6424,23,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-10-09,segunda-feira,0,PH UBAJARA,IFCO,6424,10,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-07-06,quinta-feira,3,PH UBAJARA,IFCO,6424,14,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-08-17,quinta-feira,3,PH UBAJARA,IFCO,6424,11,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2024-02-29,quinta-feira,3,PH UBAJARA,IFCO,6424,7,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2024-01-04,quinta-feira,3,PH UBAJARA,IFCO,6424,3,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2024-03-06,quarta-feira,2,PH UBAJARA,IFCO,6424,45,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2024-03-13,quarta-feira,2,PH UBAJARA,IFCO,6424,2,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2024-03-23,sábado,5,PH UBAJARA,IFCO,6424,6,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-12-14,quinta-feira,3,PH UBAJARA,IFCO,6424,12,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2024-01-31,quarta-feira,2,PH UBAJARA,IFCO,6424,31,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-11-27,segunda-feira,0,PH UBAJARA,IFCO,6424,5,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-12-05,terça-feira,1,PH UBAJARA,IFCO,6424,5,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2023-12-27,quarta-feira,2,PH UBAJARA,IFCO,6424,2,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
2024-02-19,segunda-feira,0,PH UBAJARA,IFCO,6424,32,Desc. Embal.,IFCO ALTA ST 6424 C/ 60UN,TOMATE MEL VERMELHO 180GR
